1 2 3
164 176 230
165 190 220
166 187 245
166 225 245
167 194 208
169 200 248
169 232 251
169 248 251
170 201 249
170 241 249
171 198 250
171 210 250
172 174 217
172 192 262
172 259 262
173 216 245
173 245 246
174 181 226
174 181 265
174 185 217
174 185 265
174 196 226
175 231 252
175 236 261
175 252 261
176 204 210
176 230 242
176 242 270
177 198 256
177 205 241
177 213 256
177 213 272
178 189 225
178 189 268
178 237 268
179 199 263
179 224 263
179 224 271
180 187 263
180 187 272
180 203 263
181 226 266
181 230 266
181 238 265
182 208 246
182 262 269
183 189 208
183 189 268
183 208 264
183 220 264
183 233 268
184 232 267
184 237 240
184 240 267
185 231 265
186 203 263
186 216 263
186 216 270
187 199 263
188 224 244
188 244 254
189 194 208
190 193 228
190 220 243
190 243 271
191 195 253
191 202 251
191 213 251
191 213 272
192 226 254
192 262 269
193 223 264
193 234 264
195 222 261
195 236 261
197 206 262
197 227 255
197 259 262
200 229 238
201 212 233
204 214 266
204 235 266
205 211 267
205 232 267
206 209 247
206 260 262
207 216 263
207 224 263
208 223 246
208 223 264
209 218 227
209 218 261
209 222 247
209 222 261
210 219 250
210 219 268
211 227 255
211 227 267
212 233 243
212 237 240
212 243 271
213 232 251
213 236 256
214 226 254
214 226 266
215 247 255
217 244 254
217 254 260
218 227 267
218 251 261
218 256 267
219 233 268
219 240 249
219 249 250
220 239 264
220 243 257
221 228 239
221 228 265
221 238 265
221 239 248
221 248 252
225 245 246
225 246 259
229 231 252
229 238 242
229 242 270
230 242 258
230 250 266
231 258 265
233 234 243
235 238 242
237 257 268
239 248 253
239 253 264
240 249 267
241 249 250
241 250 266
247 255 269
248 251 261
248 252 261
249 256 267
